,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
3906,0.12922146,0.10815497,0.11312427,0.15457407,0.0635391,0.54761905,0.22222222,0.57142857,0.65207211,0.75666057,0.7266443,0.67896046,0.63129114,0.64360391,0.71909008,0.63749006,0.67455699,0.66974633,0.42737148,0.37105424,0.45556239,0.40754575,0.41965975,0.4894862,0.62662874,0.51959439,0.83278156,0.70987983,-1,1,-1,-1
3907,0.16587311,0.16739167,0.14979237,0.20748554,0.06834439,0.54761905,0.22222222,0.42857143,0.61174543,0.75801118,0.70614066,0.66423591,0.59738534,0.64720582,0.69848585,0.63604227,0.67331316,0.67132222,0.40880801,0.36303911,0.43768057,0.39510634,0.40202265,0.4865137,0.62403696,0.50303508,0.7943186,0.68717527,-1,1,-1,-1
3908,0.14561435,0.19177803,0.17272659,0.14268742,0.07454861,0.54761905,0.11111111,0.28571429,0.61542336,0.78902122,0.73176338,0.69743083,0.6061139,0.67995214,0.72455015,0.63299265,0.68048526,0.67571081,0.39116457,0.36297035,0.42100535,0.39993472,0.39008651,0.48977605,0.62886832,0.47906573,0.76877136,0.67881129,-1,1,-1,-1
3909,0.17047899,0.16640412,0.19077234,0.18631625,0.0703901,0.52380952,0.11111111,0.14285714,0.624062,0.77229115,0.72626565,0.6933619,0.6102838,0.66176529,0.72468544,0.62133109,0.68997787,0.68102193,0.38976816,0.38023532,0.42062983,0.41175633,0.39221542,0.50765451,0.62039005,0.46247477,0.75337384,0.6658753,-1,1,-1,-1
3910,0.12678722,0.13750988,0.11973983,0.21433776,0.05609677,0.5,0.0,0.0,0.6259972,0.780402,0.74106053,0.71336892,0.61239294,0.67844505,0.74022997,0.63254853,0.68455025,0.67833837,0.38788476,0.38649988,0.41829079,0.41919061,0.39247315,0.51458568,0.62901019,0.43809077,0.7323131,0.64624213,-1,1,-1,-1
3911,0.1401627,0.1333859,0.12450046,0.24816895,0.05607496,0.5,0.0,0.0,0.63105802,0.77817736,0.74930043,0.7219073,0.61892326,0.68438658,0.74287955,0.64350828,0.68764456,0.67724589,0.36482827,0.38693537,0.39952087,0.41292548,0.38034934,0.50666418,0.649754,0.40772156,0.71655564,0.63336927,-1,1,-1,-1
3912,0.1585997,0.08185037,0.16032617,0.24943267,0.04623656,0.52380952,0.11111111,0.14285714,0.64098231,0.77808468,0.76684054,0.73677982,0.63246393,0.68957993,0.75088744,0.65464794,0.6827299,0.6537718,0.34187277,0.38756591,0.38042483,0.41506454,0.36704218,0.50368259,0.63304734,0.38605416,0.73430534,0.62237839,-1,1,-1,-1
3913,0.08653104,0.05450136,0.12920235,0.13091884,0.04170208,0.52380952,0.22222222,0.14285714,0.66319524,0.79779924,0.7938051,0.761282,0.65558919,0.71967931,0.76819648,0.65845331,0.69550723,0.65909756,0.32688804,0.40721904,0.37178751,0.43800418,0.37361564,0.49868111,0.62491244,0.39636014,0.7503549,0.63758461,-1,1,-1,-1
3914,0.1272273,0.09431847,0.14646265,0.20928227,0.0437081,0.52380952,0.22222222,0.28571429,0.68502302,0.79089137,0.79362486,0.76422056,0.66883375,0.71087615,0.77010843,0.64875577,0.69650168,0.65355321,0.33012535,0.41158313,0.37054773,0.43870827,0.366602,0.52244231,0.64775145,0.40596231,0.74461496,0.65087238,-1,1,-1,-1
3915,0.13777241,0.08323916,0.15401872,0.22530453,0.0401374,0.52380952,0.22222222,0.28571429,0.67392769,0.76018093,0.78185951,0.75655617,0.65907098,0.68183062,0.75753752,0.62871556,0.68914463,0.64036216,0.3259845,0.39304725,0.35561463,0.42400218,0.34975526,0.52271404,0.64781899,0.41513522,0.72506152,0.63618417,-1,1,-1,-1
3916,0.16010248,0.09341046,0.19688354,0.205341,0.04754818,0.52380952,0.22222222,0.28571429,0.65644313,0.75041951,0.7630919,0.73848122,0.64516992,0.67724378,0.73304947,0.62113887,0.67395038,0.62185573,0.3076134,0.371788,0.33320944,0.40354452,0.33121022,0.50322609,0.66680707,0.40473896,0.69889391,0.61376907,-1,1,-1,-1
3917,0.13607468,0.12456867,0.18440098,0.16791055,0.03254306,0.52380952,0.22222222,0.14285714,0.62338595,0.70797018,0.70871448,0.6805837,0.61064843,0.62496063,0.66990257,0.56532015,0.66252265,0.6105124,0.27575373,0.35740703,0.30716181,0.38338166,0.30866545,0.484405,0.65507961,0.40644868,0.67438778,0.58581778,-1,1,-1,-1
3918,0.10358915,0.1039425,0.13906143,0.16967555,0.01308379,0.52380952,0.11111111,0.14285714,0.59803888,0.68886937,0.67401253,0.64915167,0.58804117,0.59368856,0.6368332,0.54082806,0.63892069,0.59665079,0.28532333,0.34588618,0.31394482,0.38610856,0.30585094,0.49444063,0.64953014,0.41909305,0.63712891,0.55311959,-1,1,-1,-1
3919,0.12136474,0.07196462,0.15220071,0.16758898,0.05301779,0.5,0.0,0.0,0.60434277,0.68131537,0.66743099,0.64560972,0.59653579,0.58192192,0.63728083,0.53458275,0.61086269,0.58316273,0.30392782,0.34435297,0.3260689,0.39524027,0.31267938,0.50684603,0.64009413,0.42805841,0.61006868,0.52631802,-1,1,-1,-1
3920,0.06321938,0.07559095,0.10153811,0.07415154,0.06799992,0.5,0.0,0.0,0.5632882,0.63215201,0.62433547,0.60581885,0.54608816,0.53248242,0.60497954,0.50682676,0.56797885,0.54911878,0.30488862,0.31073551,0.32636656,0.38300297,0.29712959,0.50586093,0.63988192,0.43387516,0.55705397,0.47588985,-1,1,-1,-1
3921,0.04836218,0.09231446,0.09012006,0.05258806,0.07312043,0.5,0.0,0.0,0.55357294,0.61865108,0.62166158,0.60133884,0.53661086,0.51250342,0.60177417,0.49496594,0.53992385,0.52944989,0.3084179,0.29349357,0.32715881,0.3676643,0.29568923,0.48991804,0.63590255,0.42882963,0.52546098,0.43615262,-1,1,-1,-1
3922,0.02759336,0.06801046,0.06487001,0.03826428,0.0713727,0.5,0.0,0.0,0.53475886,0.6093822,0.59717715,0.57391849,0.50253947,0.49963477,0.58995526,0.49832987,0.51178799,0.51755092,0.32224017,0.30535177,0.35164926,0.37401515,0.31501328,0.48850424,0.62817772,0.4280749,0.51506337,0.41360256,-1,1,-1,-1
3923,0.03111188,0.08414364,0.06559717,0.04775072,0.07048898,0.5,0.0,0.0,0.53964766,0.6068172,0.59623316,0.57743827,0.51042754,0.49246189,0.59249057,0.49105019,0.48820629,0.51098613,0.32521147,0.3007011,0.35455035,0.37532697,0.31601897,0.4853034,0.61794048,0.43998807,0.49449334,0.40160195,-1,1,-1,-1
3924,0.07193242,0.09818533,0.09781971,0.10504066,0.07170033,0.47619048,0.11111111,0.14285714,0.60123916,0.65073674,0.66771735,0.65288969,0.57884833,0.56680588,0.673787,0.57017086,0.54887744,0.57215817,0.41758878,0.39761093,0.42688145,0.47293884,0.39592091,0.56571825,0.64121345,0.45978039,0.52725994,0.48245164,-1,1,-1,-1
3925,0.07467948,0.09423944,0.07917418,0.14667842,0.03288607,0.47619048,0.22222222,0.14285714,0.64078644,0.65369729,0.70315193,0.68995442,0.63877587,0.59610956,0.71072643,0.60058692,0.57045875,0.59223291,0.46875788,0.43243936,0.47829152,0.45416904,0.43642075,0.56525331,0.61567534,0.49805866,0.54299448,0.51034496,-1,1,1,-1
3926,0.11918909,0.08916506,0.14812448,0.14987769,0.03860983,0.47619048,0.22222222,0.28571429,0.61347161,0.62675954,0.67855566,0.66657939,0.63567343,0.58432439,0.67492939,0.58957349,0.58565957,0.61158222,0.51430762,0.45338899,0.50853047,0.42728391,0.46130884,0.56188045,0.60639602,0.54792882,0.52740806,0.51487491,-1,1,1,-1
3927,0.12955618,0.07497977,0.17545113,0.10475936,0.03941221,0.47619048,0.22222222,0.28571429,0.59009438,0.58883343,0.66373256,0.65448619,0.62822255,0.54925071,0.65165198,0.56448906,0.57420175,0.57813075,0.54583123,0.48665042,0.51154172,0.41283253,0.47699495,0.5708139,0.58345623,0.57615996,0.51067799,0.50586901,-1,1,1,-1
3928,0.11081517,0.10135724,0.14293961,0.10778411,0.04634735,0.5,0.33333333,0.42857143,0.54575209,0.52933785,0.598597,0.58961664,0.58779938,0.50442824,0.58320169,0.52566731,0.56642233,0.55003175,0.56595803,0.5080274,0.5195328,0.41254779,0.49589806,0.56869175,0.58901467,0.57576596,0.49169378,0.49776924,-1,1,1,-1
3929,0.13028957,0.08037507,0.14527233,0.14260687,0.04245844,0.5,0.44444444,0.28571429,0.54617537,0.51527712,0.5859904,0.58246058,0.60079314,0.50236799,0.56543407,0.53686677,0.56116024,0.53300494,0.57801826,0.50857656,0.50422825,0.41782496,0.49613505,0.57372418,0.62967293,0.57993081,0.46563042,0.50142248,-1,1,1,-1
3930,0.10952894,0.06853316,0.13797102,0.09259446,0.06166161,0.5,0.33333333,0.42857143,0.52515785,0.49731071,0.56204619,0.55916778,0.58792558,0.49632751,0.55112015,0.5272708,0.57715433,0.54348579,0.60111213,0.51228976,0.53680395,0.40676905,0.5209304,0.54726563,0.66034941,0.55602154,0.45056802,0.48433871,-1,1,1,-1
3931,0.16491927,0.10511958,0.24483713,0.06648593,0.08207956,0.5,0.33333333,0.42857143,0.46699466,0.44347484,0.47291817,0.47008835,0.53732444,0.42293668,0.4630313,0.46822645,0.51305911,0.4828136,0.5255166,0.43723349,0.49003108,0.31950237,0.47191003,0.44248865,0.67025499,0.50169063,0.38119937,0.37974977,-1,1,1,-1
3932,0.12752511,0.16585531,0.19855504,0.06235489,0.06416398,0.5,0.44444444,0.42857143,0.42142836,0.41266045,0.40914708,0.40363679,0.4679135,0.385228,0.40454604,0.43161827,0.47666667,0.43392656,0.47314456,0.43002102,0.45042448,0.34420461,0.45864071,0.399242,0.70532477,0.43814771,0.35413874,0.33777501,-1,1,1,-1
3933,0.13123358,0.15594542,0.20141349,0.0783259,0.06790938,0.5,0.44444444,0.42857143,0.40729035,0.41065685,0.37799023,0.37173634,0.42675019,0.37295944,0.38484453,0.41868292,0.45722852,0.4040246,0.4456757,0.43665545,0.4467179,0.39069468,0.47348522,0.37302831,0.74483225,0.37227896,0.34659991,0.32293089,-1,1,1,-1
3934,0.16441067,0.15606139,0.23665383,0.12312662,0.05831307,0.5,0.33333333,0.42857143,0.3869185,0.42597345,0.34110577,0.33015737,0.39591086,0.38049961,0.34261953,0.41295097,0.46054481,0.42606516,0.41703999,0.41907481,0.45500788,0.39497257,0.47667726,0.33224748,0.77278182,0.32198232,0.36426727,0.32591637,-1,1,1,-1
3935,0.2176326,0.19229519,0.26300419,0.20939302,0.06366662,0.47619048,0.22222222,0.28571429,0.38131898,0.42779149,0.33190833,0.32150368,0.39343351,0.37417535,0.33672606,0.41746967,0.4587351,0.44053428,0.39169975,0.4044432,0.44672357,0.38782146,0.46513588,0.31003371,0.75995429,0.30274611,0.38523325,0.32335016,-1,1,1,-1
3936,0.22466368,0.1756998,0.27253063,0.20602595,0.06946194,0.47619048,0.22222222,0.14285714,0.35700924,0.4190473,0.30128015,0.28567454,0.36780421,0.36340921,0.30453713,0.38494493,0.45955759,0.44339463,0.37919539,0.41895697,0.46547863,0.37627572,0.47591145,0.28695675,0.73129402,0.27370098,0.41435095,0.31349391,-1,1,1,-1
3937,0.16291494,0.1163288,0.18014065,0.20432929,0.0728191,0.47619048,0.11111111,0.14285714,0.34428083,0.41141285,0.27781282,0.26128265,0.34314713,0.35952932,0.27947223,0.37840002,0.42602121,0.40782151,0.37858281,0.45214183,0.47071874,0.41326947,0.4961163,0.29562333,0.72389942,0.27617778,0.41451278,0.31048018,-1,1,1,-1
3938,0.15255394,0.0963847,0.16234291,0.19596989,0.07831311,0.5,0.0,0.0,0.32857839,0.40802018,0.27106777,0.25313852,0.31450382,0.36098098,0.27397301,0.36369812,0.40112655,0.3797529,0.38692784,0.45266575,0.48187678,0.41425907,0.50067758,0.30580844,0.71147815,0.28758587,0.44040381,0.3189898,-1,1,1,-1
3939,0.12575533,0.09884351,0.11399052,0.21146098,0.09264979,0.5,0.0,0.0,0.32263262,0.42360351,0.27024377,0.25433119,0.31492905,0.37206401,0.26666559,0.36202484,0.39338356,0.38505274,0.38668257,0.44754034,0.47631687,0.41651622,0.49630145,0.31446929,0.70327496,0.30717052,0.44168275,0.32647794,-1,1,-1,-1
3940,0.11927141,0.06441997,0.11363043,0.18955061,0.10813574,0.5,0.0,0.0,0.31609896,0.42914454,0.2707451,0.25458011,0.31067836,0.38069054,0.26488548,0.35780603,0.3821617,0.37875829,0.35989676,0.43580512,0.44689714,0.40532964,0.47231138,0.31002812,0.6931675,0.31664744,0.44288244,0.32305984,-1,1,-1,-1
3941,0.07138804,0.02363829,0.09232022,0.11137024,0.10455027,0.5,0.0,0.0,0.32890286,0.44331441,0.28483343,0.2690479,0.32082191,0.40127004,0.2851737,0.3605019,0.38394563,0.37793262,0.35195433,0.44356092,0.43287819,0.42091501,0.46935385,0.31913162,0.70014059,0.32684756,0.42437393,0.31499516,-1,1,-1,-1
3942,0.05119034,0.03620939,0.07288181,0.10267614,0.07736338,0.5,0.0,0.0,0.32320482,0.45820036,0.29003948,0.27599817,0.30785728,0.41449747,0.29213162,0.35966738,0.37344895,0.36636956,0.33510951,0.43690587,0.41310868,0.4178045,0.45528831,0.31579361,0.72009653,0.33737811,0.39931004,0.31355647,-1,1,-1,-1
3943,0.0518018,0.03552676,0.08827999,0.07693221,0.06826546,0.5,0.0,0.0,0.31274607,0.45360969,0.28767096,0.27704181,0.29413598,0.4044783,0.29139399,0.34760311,0.36564481,0.36129562,0.31463542,0.41263247,0.38536015,0.40388016,0.43168323,0.30364612,0.74842046,0.34796396,0.37260526,0.31049317,-1,1,-1,-1
3944,0.08589644,0.03193679,0.12532349,0.10333943,0.09371065,0.5,0.0,0.0,0.30015327,0.46036641,0.29888379,0.29131642,0.27948626,0.40518385,0.30442093,0.34393984,0.38086798,0.36944828,0.29438597,0.39220677,0.36297778,0.37607613,0.40698327,0.29133482,0.76449653,0.34238455,0.38316869,0.32077171,-1,1,-1,-1
3945,0.11542344,0.04557362,0.11276283,0.16099976,0.11754919,0.5,0.0,0.0,0.28212506,0.47308775,0.29571959,0.28985224,0.2601861,0.40969037,0.29900353,0.34511568,0.38819697,0.37370879,0.28191515,0.38528792,0.34438184,0.37820559,0.39748975,0.28028783,0.78804581,0.34718128,0.36985964,0.32569822,-1,1,-1,-1
3946,0.11433429,0.06976195,0.09629225,0.18055263,0.11627332,0.5,0.0,0.0,0.28811131,0.51112232,0.33533255,0.33401128,0.26228694,0.43302951,0.34693039,0.36605428,0.4025867,0.38480986,0.28316284,0.39825944,0.34550455,0.38899684,0.40623216,0.2793906,0.81843915,0.33545642,0.37823611,0.34397099,-1,1,-1,-1
3947,0.10145794,0.06644683,0.10791375,0.13399058,0.12830637,0.5,0.0,0.0,0.28677381,0.51845564,0.34863311,0.34777487,0.26292535,0.42738683,0.35547156,0.37121471,0.41428277,0.39185391,0.2815783,0.39685292,0.33730844,0.38793633,0.40472636,0.27218912,0.82185041,0.32250577,0.3949788,0.34944043,-1,1,-1,-1
3948,0.11744431,0.06151995,0.12433437,0.1522303,0.13076086,0.5,0.0,0.0,0.2959187,0.53095098,0.35056763,0.35006815,0.27513351,0.42790153,0.35373669,0.38928248,0.42203581,0.40782104,0.27368844,0.37737128,0.33645898,0.35645261,0.39010265,0.25969295,0.82678326,0.31419388,0.40145428,0.34940352,-1,1,-1,-1
3949,0.11854806,0.04595913,0.1116488,0.17932522,0.14004274,0.5,0.0,0.0,0.32169142,0.55505523,0.36482515,0.36527644,0.29862818,0.44673768,0.36634487,0.40212248,0.43695273,0.42655035,0.2956292,0.3968353,0.37009609,0.36518549,0.41676301,0.25786332,0.83045283,0.32318949,0.41852729,0.36888383,-1,1,-1,-1
3950,0.13824513,0.06435291,0.14670414,0.17542453,0.12055849,0.5,0.0,0.0,0.35663718,0.57738521,0.3926876,0.39401199,0.33820796,0.47803522,0.38601472,0.43633261,0.44145473,0.4374737,0.31743663,0.42867331,0.39568906,0.3976149,0.44852588,0.26505675,0.82115782,0.32774448,0.4317141,0.37809082,-1,1,-1,-1
3951,0.08971462,0.08641582,0.13323245,0.10406068,0.07295292,0.5,0.0,0.0,0.35829477,0.58185831,0.39193006,0.39178584,0.34109815,0.47983963,0.37518432,0.44312445,0.43781945,0.44098112,0.31625493,0.42701795,0.39672858,0.39715538,0.44477003,0.27546802,0.80549569,0.33988658,0.4302598,0.38210355,-1,1,-1,-1
3952,0.07836206,0.08035299,0.1364825,0.07690841,0.06169585,0.5,0.0,0.0,0.36398941,0.56115937,0.38219068,0.3859959,0.34600816,0.46077241,0.3689303,0.43895671,0.42759507,0.43494055,0.32311296,0.41353756,0.40241625,0.38322981,0.44075006,0.27593291,0.81082616,0.34449842,0.40388276,0.38215978,-1,1,-1,-1
3953,0.13441302,0.12024996,0.20839566,0.10110733,0.05758404,0.5,0.0,0.0,0.35107448,0.53878004,0.35241054,0.35783937,0.34107235,0.4450508,0.3314094,0.43110391,0.41831102,0.43172649,0.32894497,0.39658251,0.41077326,0.37002667,0.43592489,0.26799784,0.80569595,0.34310937,0.3804195,0.36797888,-1,1,-1,-1
3954,0.1388699,0.15861068,0.21702503,0.09336941,0.05506101,0.5,0.0,0.0,0.3563756,0.52053652,0.33720566,0.3431153,0.34638273,0.4334706,0.32972315,0.41363373,0.41127176,0.43017131,0.32318484,0.38299249,0.41403961,0.34827202,0.42245529,0.27772012,0.78698429,0.35685998,0.37979856,0.36214135,-1,1,-1,-1
3955,0.14426498,0.1262921,0.24022391,0.06804742,0.03294483,0.5,0.0,0.0,0.32551299,0.50346565,0.32630553,0.33581258,0.31665357,0.42898229,0.32493141,0.38718802,0.38507702,0.3982982,0.33082181,0.3945016,0.42328512,0.37240876,0.43484654,0.29083407,0.7748663,0.38203674,0.3879491,0.3738915,-1,1,-1,-1
3956,0.13794382,0.09984769,0.19205945,0.13731921,0.021769,0.5,0.0,0.0,0.30822191,0.49555047,0.33518143,0.34604682,0.30752153,0.43329773,0.33783062,0.38121263,0.37133309,0.3883484,0.32530267,0.37568143,0.40067246,0.37469018,0.42017064,0.29397473,0.75453853,0.39086875,0.39734355,0.37404485,-1,1,-1,-1
3957,0.17694838,0.09795175,0.21136822,0.19394983,0.05644282,0.5,0.0,0.0,0.28231439,0.46475971,0.30109957,0.31089336,0.28392954,0.39057305,0.30926677,0.34537343,0.36435935,0.38560644,0.32152431,0.34325491,0.39571557,0.34578458,0.40014482,0.29124837,0.73039035,0.40394651,0.400487,0.37030026,-1,1,-1,-1
3958,0.16576649,0.08767264,0.19762781,0.18560751,0.05575312,0.5,0.0,0.0,0.31894839,0.49389014,0.33921677,0.35037542,0.33403112,0.42237216,0.34617423,0.37309042,0.37100638,0.40266026,0.32858496,0.33347761,0.39966268,0.34454669,0.39953468,0.29550799,0.70758617,0.41146783,0.42908626,0.38517227,-1,1,-1,-1
3959,0.1086118,0.0547721,0.11291114,0.18300685,0.04788516,0.5,0.0,0.0,0.33683003,0.50748133,0.35861915,0.36420338,0.35807251,0.43976816,0.35793867,0.37625727,0.39037028,0.42708519,0.31298642,0.33901684,0.39388692,0.3436994,0.39263634,0.3030326,0.65598823,0.42503429,0.48715702,0.39675554,-1,1,-1,-1
3960,0.10128563,0.06140506,0.07504011,0.21108021,0.05680609,0.52380952,0.11111111,0.14285714,0.3342116,0.48074281,0.35715395,0.35268148,0.34733258,0.41494064,0.35483855,0.35378193,0.40803389,0.43001213,0.29799607,0.30527283,0.38160391,0.3129573,0.36273463,0.31380337,0.62623664,0.42239016,0.53318478,0.39900667,-1,1,-1,-1
3961,0.09417231,0.04040925,0.04676911,0.24518142,0.0630103,0.52380952,0.22222222,0.14285714,0.32741319,0.48387157,0.35931459,0.34995534,0.34388279,0.41569871,0.3384435,0.35378779,0.42567291,0.43979135,0.28814275,0.30395878,0.37182607,0.31267565,0.35561391,0.31715584,0.61992562,0.42833823,0.55324895,0.41938789,-1,1,-1,-1
3962,0.06041305,0.03668998,0.03320312,0.18813892,0.05884388,0.52380952,0.22222222,0.28571429,0.3569125,0.49197126,0.36455711,0.34739083,0.37277843,0.41726814,0.33485185,0.36820883,0.46289375,0.47619956,0.27573819,0.29460071,0.35506373,0.29903327,0.34090084,0.31636917,0.59932766,0.43346228,0.5717035,0.42526203,-1,1,-1,-1
3963,0.05583716,0.01865035,0.05504626,0.15797532,0.06075513,0.52380952,0.22222222,0.28571429,0.37109843,0.48576067,0.36513184,0.33887543,0.38453596,0.40134226,0.32031864,0.35859649,0.49280123,0.49490467,0.2609657,0.29798057,0.35341801,0.2933555,0.33046263,0.33384084,0.57904251,0.42831057,0.5831972,0.42243047,-1,1,-1,-1
3964,0.08519392,0.01979941,0.08172116,0.15386838,0.10530665,0.52380952,0.22222222,0.28571429,0.38579331,0.5039437,0.38213447,0.34866966,0.38698233,0.42151678,0.33395144,0.3697831,0.52312542,0.51515278,0.23979997,0.30442813,0.33820442,0.30136921,0.31959615,0.34639011,0.57868507,0.42198732,0.59929862,0.42949449,-1,1,-1,-1
3965,0.14606474,0.04764839,0.16947767,0.16682562,0.10735352,0.52380952,0.22222222,0.14285714,0.37426331,0.47467065,0.33823014,0.29974629,0.36315995,0.38789978,0.29270792,0.34083117,0.5218902,0.50357722,0.22071095,0.29756226,0.30940326,0.29213035,0.29957835,0.35043949,0.58879713,0.41650139,0.58330232,0.41476,-1,1,-1,-1
3966,0.14298024,0.09832531,0.19397018,0.12276416,0.11130582,0.54761905,0.22222222,0.28571429,0.36998475,0.4690797,0.3269494,0.28749753,0.35435419,0.37612197,0.28439135,0.33522748,0.51234908,0.48878001,0.22150213,0.28509042,0.29732935,0.28153104,0.28749658,0.3610622,0.59844391,0.41821294,0.57309577,0.40354762,-1,1,-1,-1
3967,0.1475631,0.10490394,0.21397731,0.10878422,0.10025693,0.52380952,0.22222222,0.14285714,0.37193352,0.47249537,0.31186726,0.27552505,0.36032778,0.37580548,0.27555978,0.3349414,0.48941436,0.482046,0.20827049,0.29471444,0.27567091,0.28217563,0.27843121,0.37408294,0.58554085,0.43924184,0.56944001,0.39738377,-1,1,-1,-1
3968,0.16122742,0.08954305,0.23517161,0.11369937,0.10041308,0.52380952,0.22222222,0.28571429,0.35645315,0.45369822,0.29721873,0.26397627,0.34542754,0.35369748,0.26842474,0.3276006,0.46781334,0.46295729,0.19928188,0.27719358,0.2611921,0.25355909,0.2558485,0.3803157,0.57945113,0.4508864,0.5619151,0.3830449,-1,1,-1,-1
3969,0.12534504,0.10777298,0.20955943,0.0669271,0.06673399,0.52380952,0.22222222,0.28571429,0.33342671,0.42680985,0.28295533,0.25423037,0.32536645,0.3274668,0.2590362,0.30664454,0.44654672,0.43960231,0.18415754,0.25275973,0.24068233,0.22780563,0.22970086,0.37988099,0.5859406,0.44216683,0.54063088,0.36183417,-1,1,-1,-1
3970,0.12650174,0.09953611,0.22221012,0.08095616,0.0346589,0.52380952,0.22222222,0.28571429,0.3115008,0.41140251,0.26716718,0.24317636,0.30650122,0.3153967,0.24804275,0.29329651,0.42418918,0.41774726,0.17087992,0.22957839,0.22146043,0.19673846,0.20596875,0.37220011,0.59075953,0.45783072,0.52969292,0.35238813,-1,1,-1,-1
3971,0.08320075,0.05318053,0.16594202,0.06888797,0.03113779,0.52380952,0.22222222,0.14285714,0.31096831,0.40599175,0.26769333,0.24948602,0.31499258,0.31745645,0.25243001,0.29457926,0.39782599,0.39261515,0.17098273,0.21020073,0.21914097,0.15987651,0.1902735,0.37043143,0.57413115,0.47418931,0.52528799,0.3430899,-1,1,-1,-1
3972,0.07898359,0.05948252,0.14081912,0.09238363,0.03984192,0.52380952,0.11111111,0.14285714,0.29565783,0.38466905,0.25882226,0.2426291,0.29989696,0.29530473,0.24914958,0.27957262,0.37811966,0.371725,0.15758175,0.20556605,0.22327207,0.13672392,0.17921354,0.36956442,0.54631648,0.49336886,0.5244344,0.33448532,-1,1,-1,-1
3973,0.10665244,0.09270139,0.17970696,0.08357177,0.05455972,0.5,0.0,0.0,0.28732008,0.37297877,0.25434008,0.24186817,0.29863992,0.28546903,0.24384685,0.27654969,0.35657785,0.34808291,0.15204158,0.21219544,0.2239518,0.13734809,0.17964991,0.36985988,0.52859334,0.50263447,0.52130992,0.33769794,-1,1,-1,-1
3974,0.10465451,0.0891928,0.17115277,0.09176123,0.0483396,0.5,0.0,0.0,0.27848428,0.34787681,0.23385924,0.22187682,0.28505153,0.26362234,0.22495057,0.26871162,0.34667844,0.3300186,0.14537868,0.21759107,0.2211234,0.13583131,0.17783231,0.36967274,0.5159993,0.50324455,0.51177826,0.32903051,-1,1,-1,-1
3975,0.13458491,0.06611189,0.20890654,0.1020992,0.04728425,0.5,0.0,0.0,0.30750749,0.36597816,0.25327807,0.24501998,0.30958034,0.28387836,0.25518164,0.299536,0.33635904,0.32519507,0.169478,0.24272998,0.25205735,0.15965193,0.20452444,0.38591056,0.52773306,0.49361056,0.50527294,0.33245506,-1,1,-1,-1
3976,0.13010826,0.06480897,0.20700526,0.08829256,0.03621934,0.5,0.0,0.0,0.34746734,0.40192565,0.28523147,0.27761672,0.34375409,0.32216264,0.29594729,0.34480796,0.3412696,0.33361868,0.20234972,0.27007658,0.2839121,0.18183023,0.23248593,0.41067415,0.53034276,0.49481994,0.52611102,0.34937574,-1,1,-1,-1
3977,0.11294563,0.06759186,0.18589603,0.07077806,0.04971364,0.5,0.0,0.0,0.37070879,0.40613644,0.28667372,0.27825734,0.36436104,0.32941633,0.30544688,0.37315971,0.34738332,0.33730085,0.22110807,0.2813367,0.30305896,0.18060958,0.237016,0.43828457,0.5438912,0.48635071,0.52220507,0.34252553,-1,1,-1,-1
3978,0.13195271,0.04720379,0.1862802,0.11162286,0.04002503,0.52380952,0.11111111,0.14285714,0.3696591,0.4030787,0.28408414,0.27701128,0.36760848,0.31839228,0.30544994,0.37606022,0.3436808,0.32584531,0.22085425,0.28987092,0.30423987,0.20468319,0.2448951,0.44119187,0.55854099,0.47443115,0.51891751,0.34605045,-1,1,-1,-1
3979,0.08123223,0.05200952,0.1223811,0.09876447,0.02609529,0.52380952,0.22222222,0.14285714,0.35938327,0.40506677,0.28918233,0.28332718,0.36251119,0.32240466,0.30744367,0.3803671,0.34810328,0.32429457,0.231,0.28294896,0.3068539,0.21974537,0.24899888,0.44425584,0.57060176,0.46297242,0.52629911,0.3525636,-1,1,-1,-1
